Classification,ID,observation_id,Mag,Magerr,MJD
CV,909111151154137804,361647,18.6595,0.146518107219408,55099.150530058
CV,909111151154137804,361658,18.5329,0.1388369513967909,55362.3993687267
CV,909111151154137804,361657,18.6808,0.148216166300149,55362.388897685305
CV,909111151154137804,361656,18.5686,0.1417293893505059,55362.3785478589
CV,909111151154137804,361654,18.6508,0.145003211303563,55356.4147895835
CV,909111151154137804,361653,18.792,0.154120059900429,55356.40900109941
CV,909111151154137804,361652,18.7104,0.14914208920344,55356.4032067014
CV,909111151154137804,361651,18.8817,0.160756454041495,55381.3811415625
CV,909111151154137804,361650,18.7589,0.153188054199161,55381.3724265047
CV,909111151154137804,361649,18.7361,0.150531272328844,55381.3638563887
CV,909111151154137804,361648,18.454,0.1336407373628819,55381.355154803
CV,909111151154137804,361659,18.5433,0.138998031474331,55362.40980560191
CV,909111151154137804,361655,18.5338,0.137430319628979,55356.420670162
CV,909111151154137804,361639,17.9716,0.113198581538318,55085.290436110896
CV,909111151154137804,361645,18.7023,0.1488566423253799,55099.1383786225
CV,909111151154137804,361644,18.63,0.1449982418278209,55099.132342014
CV,909111151154137804,361643,18.4851,0.134119705329841,55091.263540485896
CV,909111151154137804,361642,18.3086,0.125626176037905,55091.2534867129
CV,909111151154137804,361641,18.6845,0.14652843399719,55091.24342875
CV,909111151154137804,361640,18.5142,0.135628039938657,55091.233441933095
CV,909111151154137804,361638,17.9251,0.1098934109903119,55085.2855499885
CV,909111151154137804,361637,17.8502,0.1075490701865709,55085.2807269329
CV,909111151154137804,361636,17.9795,0.111940301577951,55085.2758445256
CV,909111151154137804,361635,18.7983,0.156824178455385,55122.24464612269
CV,909111151154137804,361634,18.771,0.15483250992326,55122.239215509006
CV,909111151154137804,361633,18.6511,0.146808336252781,55122.2337077083
CV,909111151154137804,361660,18.9834,0.172241032720102,55320.457697604295
CV,909111151154137804,361646,18.6929,0.148356427213792,55099.14448910861
CV,909111151154137804,361661,18.5462,0.141320408887844,55320.4647546876
CV,909111151154137804,361679,18.926,0.164601630170873,55477.1358217825
CV,909111151154137804,361663,19.3627,0.20434901813081,55320.4787860764
CV,909111151154137804,361692,18.9867,0.1975925300953239,54737.2193633795
CV,909111151154137804,361691,19.5458,0.2216339940260239,55701.4550888771
CV,909111151154137804,361690,19.5426,0.221282661877331,55701.4499735762
CV,909111151154137804,361689,15.4411,0.0653542340633878,55677.47078518541
CV,909111151154137804,361688,15.4287,0.0652244091500767,55677.4670740857
CV,909111151154137804,361687,15.4926,0.0659052087252728,55677.4633333913
CV,909111151154137804,361686,15.3326,0.0642517428106563,55677.45955137741
CV,909111151154137804,361685,19.3188,0.2131946773246869,55456.2111377545
CV,909111151154137804,361684,19.4323,0.224811312125476,55456.2044046992
CV,909111151154137804,361683,20.1667,0.33294408619514,55456.1910046992
CV,909111151154137804,361682,18.8298,0.155028282328401,55482.1977161807
CV,909111151154137804,361681,19.4152,0.204863993384055,55482.190837476905
CV,909111151154137804,361680,19.4389,0.2076036030135619,55482.1772107291
CV,909111151154137804,361662,19.1726,0.18636495383704,55320.4717607293
CV,909111151154137804,361678,18.9692,0.168075115373731,55477.13071712951
CV,909111151154137804,361676,19.2681,0.190632000446398,55508.099234073896
CV,909111151154137804,361675,19.4364,0.20582444776826,55508.0917065162
CV,909111151154137804,361674,19.3182,0.195653036976373,55508.0767388195
CV,909111151154137804,361673,19.1334,0.179699415965075,55501.178410486296
CV,909111151154137804,361672,19.9676,0.27154838042048,55501.170468506905
CV,909111151154137804,361671,18.7479,0.150508492216056,55501.154506933
CV,909111151154137804,361670,18.5735,0.141990702736068,55336.4474425232
CV,909111151154137804,361669,18.5058,0.1388708022635409,55336.4399025696
CV,909111151154137804,361668,18.5586,0.141917172986865,55336.4323517014
CV,909111151154137804,361667,18.5713,0.1439003427899859,55336.42480940981
CV,909111151154137804,361666,18.8948,0.212374405146026,55330.439747604105
CV,909111151154137804,361665,18.5233,0.157029046124771,55330.436861435
CV,909111151154137804,361664,18.2427,0.1297827009382839,55330.4339898727
CV,909111151154137804,361677,18.8141,0.157521941764918,55477.120472129405
CV,811181230214118218,92940,17.9378,0.121301072185238,56590.3665938657
CV,909111151154137804,361696,18.778,0.1798259067596969,54737.240734352
CV,909111151154137804,361694,18.3057,0.1445583389980249,54737.2300381019
CV,1104041230404151904,117678,16.3492,0.0702180362169885,55126.4597716318
CV,1104041230404151904,117677,16.2794,0.069244337698881,55126.4535429515
CV,1104041230404151904,117676,16.3179,0.0698027542800398,55126.4473908912
CV,1104041230404151904,117675,16.3035,0.0698432605255928,55118.451389676
CV,1104041230404151904,117674,16.2739,0.0695394301780613,55118.446041238494
CV,1104041230404151904,117673,16.287,0.0701323939071707,55118.4404459377
CV,1104041230404151904,117672,16.2846,0.0697161008555546,55118.4349469212
