Classification,ID,observation_id,Mag,Magerr,MJD
Very,803040010554109890,159692,17.4574,0.111172112339665,53464.2290560417
Very,803040010554109890,159693,17.7008,0.1217053725740759,53464.2371577197
Very,803040010554109890,159694,17.695999999999998,0.121481198873419,53464.2458538655
Very,803040010554109890,159695,17.708,0.122046093674077,53464.25395299769
Very,803040010554109890,159711,18.2645,0.128794742289161,53494.2048320947
Very,803040010554109890,159712,18.0603,0.119163269498478,53494.2129187267
Very,803040010554109890,159713,18.1938,0.1247815483217709,53494.2210523496
Very,803040010554109890,159714,18.0627,0.119135460490312,53494.2290843404
Very,803040010554109890,159707,17.5742,0.100839325804418,53526.16107585651
Very,803040010554109890,159708,17.9382,0.115043095436992,53526.1675898382
Very,803040010554109890,159709,17.7276,0.1072847564633469,53526.1740956018
Very,803040010554109890,159710,17.8883,0.113939243727712,53526.18059858769
Very,803040010554109890,159696,18.7721,0.155435263610375,53706.4380067941
Very,803040010554109890,159697,18.9645,0.183753120036732,53706.4545342359
Very,803040010554109890,159698,18.9622,0.178791181530071,53706.462865439695
Very,803040010554109890,159699,18.8195,0.157214908365694,53712.486447592695
Very,803040010554109890,159700,18.7953,0.155524799300447,53712.4951223265
Very,803040010554109890,159701,19.146,0.181584958684895,53712.5037865276
Very,803040010554109890,159702,18.9965,0.170272235626015,53712.5125056016
Very,803040010554109890,159703,18.8896,0.162486158632893,53729.3716327548
Very,803040010554109890,159704,18.9003,0.163719471623709,53729.3804731248
Very,803040010554109890,159705,18.9112,0.163950028194142,53729.3891517939
Very,803040010554109890,159706,18.6932,0.148611210364538,53729.3978690161
Very,803040010554109890,159740,19.2195,0.187931125604268,53736.40765694441
Very,803040010554109890,159741,18.8852,0.160886126863595,53736.41463275441
Very,803040010554109890,159742,18.7672,0.152520021455898,53736.4216181715
Very,803040010554109890,159743,18.8173,0.155807390809662,53736.428634259406
Very,803040010554109890,159744,18.789,0.154045745715359,53742.3900602199
Very,803040010554109890,159745,18.706,0.148464649946998,53742.397596134295
Very,803040010554109890,159746,18.7107,0.148573159856836,53742.4051120137
Very,803040010554109890,159747,18.6703,0.149048553651604,53758.3303255905
Very,803040010554109890,159748,18.6075,0.145282573242419,53758.3373245485
Very,803040010554109890,159749,18.5746,0.381385281041957,53765.3880518171
Very,803040010554109890,159750,18.4223,0.349632290700709,53765.3922942825
Very,803040010554109890,159751,18.6422,0.3980497806321029,53765.3965096529
Very,803040010554109890,159731,18.9312,0.31730929519388,53772.3196999305
Very,803040010554109890,159732,18.6571,0.196820641510674,53772.332591770704
Very,803040010554109890,159733,18.4546,0.14935748436055,53772.3390262383
Very,803040010554109890,159957,18.4025,0.142184394408047,53772.3469718867
Very,803040010554109890,159958,18.4622,0.154231778917021,53772.3534461688
Very,803040010554109890,159959,18.3743,0.150725388829454,53772.3599309838
Very,803040010554109890,159960,18.2811,0.146813536792151,53772.3664056016
Very,803040010554109890,159734,18.3584,0.130973144828626,53773.332102129694
Very,803040010554109890,159735,18.2993,0.12764535986441,53773.338917280096
Very,803040010554109890,159736,18.6169,0.145458182094374,53773.345714259405
Very,803040010554109890,159737,18.2922,0.1273741251480309,53773.3524951506
Very,803040010554109890,159738,18.0807,0.117013439507492,53788.3057926735
Very,803040010554109890,159739,18.2036,0.1228441795949469,53788.3128444096
Very,803040010554109890,159756,17.9736,0.132923678676089,53803.2763233447
Very,803040010554109890,159757,18.1241,0.1416654852706959,53803.28303733809
Very,803040010554109890,159758,18.1395,0.142832493018067,53803.2898048034
Very,803040010554109890,159759,18.0723,0.1385756278842259,53803.2966745833
Very,803040010554109890,159715,17.7298,0.1066839417151319,53845.201921516105
Very,803040010554109890,159716,17.6122,0.1024554763366,53845.2100045602
Very,803040010554109890,159717,17.7486,0.107626840713383,53845.21806734941
Very,803040010554109890,159718,17.7471,0.107793686114225,53845.2261594096
Very,803040010554109890,159719,17.5951,0.101192046029344,53852.1304576043
Very,803040010554109890,159720,17.680999999999997,0.1040683046216199,53852.1380694443
Very,803040010554109890,159721,17.5617,0.100018080641159,53852.1456666896
Very,803040010554109890,159722,17.6436,0.102389759433044,53852.15327146981
Very,803040010554109890,159760,17.6177,0.103366698161605,53860.1718598032
Very,803040010554109890,159761,17.5507,0.100798275407218,53860.1798562617
Very,803040010554109890,159762,17.5731,0.101854703965409,53860.1878330438
Very,803040010554109890,159763,17.5468,0.100954021213431,53860.1958494214
Very,803040010554109890,159764,17.8817,0.27957203493555,53866.208965914295
Very,803040010554109890,159765,17.5007,0.229299900273891,53866.2096960418
Very,803040010554109890,159766,17.4171,0.219894553107323,53866.210437974405
Very,803040010554109890,159767,17.0857,0.187094478217056,53866.211267071696
Very,803040010554109890,159768,17.304000000000002,0.0930929825966568,53878.1351395138
Very,803040010554109890,159769,17.3235,0.0927692410177823,53878.140512118094
Very,803040010554109890,159770,17.3937,0.0950275817781189,53878.1458730325
Very,803040010554109890,159771,17.3241,0.0930331440447037,53878.1512297802
Very,803040010554109890,159752,17.207,0.0914443288833181,53887.14950837941
Very,803040010554109890,159753,17.3027,0.0945002554089542,53887.1585830092
Very,803040010554109890,159754,17.3052,0.0946847352651486,53887.1676837038
Very,803040010554109890,159755,17.3092,0.0954055777128318,53887.1767733912
Very,803040010554109890,159772,18.1116,0.1140721187708769,54057.4621403818
Very,803040010554109890,159773,17.873,0.104595343447973,54057.468223448894
Very,803040010554109890,159774,18.0377,0.110689451082934,54057.4743382176
Very,803040010554109890,159775,18.0714,0.111655256996954,54057.4804594675
Very,803040010554109890,159723,18.1521,0.114708946337546,54070.4609732409
Very,803040010554109890,159724,18.1801,0.115687056657899,54070.468620845095
Very,803040010554109890,159725,18.0874,0.1117911884240669,54070.4764890508
Very,803040010554109890,159726,18.1301,0.113614674093467,54070.4840714932
Very,803040010554109890,159727,17.9434,0.1066882629017419,54090.4765968169
Very,803040010554109890,159728,18.0967,0.112600184997542,54090.483173646
Very,803040010554109890,159729,18.0937,0.112329522043863,54090.489765057806
Very,803040010554109890,159730,18.0554,0.110736968363967,54090.49636875
Very,803040010554109890,159788,17.5938,0.0955059512891646,54125.3542731251
Very,803040010554109890,159789,17.5259,0.0993205398290009,54127.2864818288
Very,803040010554109890,159790,17.643,0.1020535231114469,54127.2967532872
Very,803040010554109890,159791,17.6759,0.103993818390196,54127.3069872455
Very,803040010554109890,159792,17.5626,0.0998393778173903,54127.3172629861
Very,803040010554109890,159784,17.5109,0.0935328048734996,54141.3456242015
Very,803040010554109890,159785,17.6138,0.0982242637005358,54141.3525807988
Very,803040010554109890,159786,17.5145,0.0969652036340904,54141.359555104296
Very,803040010554109890,159787,17.449,0.0936390304071596,54141.3665265162
Very,803040010554109890,159793,17.3384,0.0890352300758195,54171.2497793404
Very,803040010554109890,159794,17.2958,0.087787928287992,54171.25515668981
Very,803040010554109890,159795,17.3433,0.0889359986160713,54171.260537395705
Very,803040010554109890,159796,17.3648,0.0895045383734304,54171.2658931017
Very,803040010554109890,159776,16.9741,0.0835237123390807,54206.127433206
Very,803040010554109890,159777,16.9824,0.0836515766372555,54206.132398726906
Very,803040010554109890,159778,17.0245,0.0846602732213559,54206.1373018636
Very,803040010554109890,159779,16.9185,0.08230034441504,54206.142208946905
Very,803040010554109890,159797,17.637999999999998,0.0982801546405834,54415.464512766295
Very,803040010554109890,159798,17.578,0.0960702247658257,54415.473103588
Very,803040010554109890,159799,17.6365,0.0975360267333958,54415.4817358451
Very,803040010554109890,159800,17.5134,0.0937117395674296,54415.490302824
Very,803040010554109890,159801,17.4439,0.0914545755551585,54423.4861199651
Very,803040010554109890,159802,17.4619,0.0918037920455549,54423.4936318058
Very,803040010554109890,159803,17.4817,0.0921472803414893,54423.501158102
Very,803040010554109890,159804,17.4795,0.0920289808683009,54423.50869967599
Very,803040010554109890,159780,17.2506,0.0869711390982507,54439.41690530071
Very,803040010554109890,159781,17.338,0.0892391059156259,54439.4233974074
Very,803040010554109890,159782,17.3224,0.0887929326043137,54439.4299059492
Very,803040010554109890,159783,17.5906,0.0958840604857875,54439.436378032406
Very,803040010554109890,159837,16.8812,0.0781600324612309,54466.4071360417
Very,803040010554109890,159838,17.0107,0.0806418853658779,54466.4137411113
Very,803040010554109890,159839,16.9652,0.0797921448367001,54466.4203180671
Very,803040010554109890,159840,16.9499,0.0793261318732351,54466.42688401599
Very,803040010554109890,159841,16.9333,0.079464402258933,54477.3473515627
Very,803040010554109890,159842,16.881,0.0784811802221138,54477.3544491436
Very,803040010554109890,159843,16.86,0.0779588717734516,54477.3615077082
Very,803040010554109890,159844,16.8064,0.0769766644928555,54477.368588611
Very,803040010554109890,159825,16.7418,0.0760387973990807,54499.323127823896
Very,803040010554109890,159826,16.7527,0.0763274612756741,54499.3296774654
Very,803040010554109890,159827,16.7855,0.0766914697702531,54499.3362235068
Very,803040010554109890,159828,16.9886,0.0806088262970302,54499.3427839005
Very,803040010554109890,159829,16.7199,0.0752981175300848,54505.36168474519
Very,803040010554109890,159830,16.7302,0.0754952405787166,54505.3703053123
Very,803040010554109890,159831,16.7333,0.0756269814428612,54505.3789080554
Very,803040010554109890,159832,16.7299,0.0755776383226249,54505.3875004859
Very,803040010554109890,159833,16.6798,0.0750431159173172,54510.2785765855
Very,803040010554109890,159834,16.74,0.0760030344707641,54510.284999236
Very,803040010554109890,159835,16.725,0.0757434312308316,54510.29143775441
Very,803040010554109890,159836,16.6587,0.0745125773589174,54510.2978746411
Very,803040010554109890,159845,16.4803,0.0718835969333881,54529.2394087385
Very,803040010554109890,159846,16.5174,0.0723875265127962,54529.245481493
Very,803040010554109890,159847,16.4643,0.0715179211292447,54529.2515662848
Very,803040010554109890,159848,16.5255,0.0723841603190072,54529.2576905554
Very,803040010554109890,159849,16.3272,0.0662051764877193,54537.2799018518
Very,803040010554109890,159850,16.3398,0.0663384286345225,54537.285990463
Very,803040010554109890,159851,16.3379,0.066273639665458,54537.29203833349
Very,803040010554109890,159852,16.3411,0.0662468174451913,54537.2981107522
Very,803040010554109890,159805,16.0533,0.0665476321634352,54560.19279772
Very,803040010554109890,159806,16.0332,0.0663550292443179,54560.198222175706
Very,803040010554109890,159807,16.083,0.0668070895207052,54560.2036892246
Very,803040010554109890,159808,16.0329,0.0662852433203852,54560.209120173495
Very,803040010554109890,159809,16.0258,0.0660965152701994,54568.1244452084
Very,803040010554109890,159810,16.0115,0.0661315718334269,54568.1303026737
Very,803040010554109890,159811,15.9943,0.0659609514088332,54568.1361992592
Very,803040010554109890,159812,15.9826,0.0658073211614691,54568.1420918056
Very,803040010554109890,159813,15.9386,0.0659784533601964,54583.1403728933
Very,803040010554109890,159814,15.973,0.0662907053805542,54583.1464806134
Very,803040010554109890,159815,15.9536,0.0661361635485461,54583.1525988542
Very,803040010554109890,159816,15.9395,0.0659130093644904,54583.1587008913
Very,803040010554109890,159853,15.9536,0.0655176007669926,54589.169924235895
Very,803040010554109890,159854,15.9558,0.0655100294912137,54589.178204271
Very,803040010554109890,159855,15.8071,0.0640582233178617,54589.185736250096
Very,803040010554109890,159856,15.9887,0.0659507495695784,54589.1932226159
Very,803040010554109890,159817,18.35,0.1220103137144419,54801.498179456205
Very,803040010554109890,159818,18.4913,0.12925447103062,54801.50595912059
Very,803040010554109890,159819,18.4172,0.125511473401559,54801.5139904283
Very,803040010554109890,159820,18.3311,0.121248740328455,54801.5221091202
Very,803040010554109890,159821,18.6269,0.137223314999243,54829.4393372568
Very,803040010554109890,159822,18.6352,0.138395475123968,54829.445954375
Very,803040010554109890,159823,18.4614,0.128683967946157,54829.4526009956
Very,803040010554109890,159824,18.5656,0.134563964495794,54829.4592473959
Very,803040010554109890,159871,18.8367,0.156312851506928,54849.431140937406
Very,803040010554109890,159872,18.6746,0.140040613898972,54849.43835067139
Very,803040010554109890,159873,18.6944,0.142078205903845,54849.4457253474
Very,803040010554109890,159874,18.478,0.131251859283306,54849.4531039582
Very,803040010554109890,159863,18.6549,0.138362052915956,54863.3846570947
Very,803040010554109890,159864,18.4486,0.128200968054326,54863.39008374981
Very,803040010554109890,159865,18.475,0.128479233019584,54863.3955934029
Very,803040010554109890,159866,18.4476,0.127575049300525,54863.40109831
Very,803040010554109890,159867,18.4201,0.127743443617356,54881.248965868304
Very,803040010554109890,159868,18.3489,0.123744834613519,54881.2559436457
Very,803040010554109890,159869,18.2497,0.1191818256367719,54881.26293207191
Very,803040010554109890,159870,18.5067,0.131017179938529,54881.2699981714
Very,803040010554109890,159875,18.2204,0.120149033363649,54909.1353425346
Very,803040010554109890,159876,18.1222,0.115466644567627,54909.142215682696
Very,803040010554109890,159877,18.0802,0.113094175536594,54909.1489934493
Very,803040010554109890,159878,18.2065,0.118612111215033,54909.155750497695
Very,803040010554109890,159879,18.1905,0.118687272032771,54921.199936828605
Very,803040010554109890,159880,18.1811,0.118562115272753,54921.208834965306
Very,803040010554109890,159881,18.2347,0.120718204752767,54921.2173577314
Very,803040010554109890,159882,18.3355,0.125709598092738,54921.2259151158
Very,803040010554109890,159857,18.1887,0.130821164268224,54950.183169456
Very,803040010554109890,159858,18.3188,0.138981046429397,54950.18965358781
Very,803040010554109890,159859,18.5893,0.1558589622026,54950.1961349308
Very,803040010554109890,159860,18.6367,0.159774332204154,54950.2026424537
Very,803040010554109890,159883,18.8884,0.162344498115091,54966.13855896981
Very,803040010554109890,159884,19.1055,0.1780102383841989,54966.144442592806
Very,803040010554109890,159885,18.8782,0.161059591681266,54966.150336076505
Very,803040010554109890,159886,19.0538,0.174222974694313,54966.1563014234
Very,803040010554109890,159887,20.003,0.274993870212713,55152.4892758448
Very,803040010554109890,159888,20.63,0.3879643167393839,55152.49535794
Very,803040010554109890,159889,21.0689,0.497491227328425,55152.5014723842
Very,803040010554109890,159861,19.7587,0.239359721607545,55181.505301551
Very,803040010554109890,159862,19.9269,0.258417087402109,55181.52048103
Very,803040010554109890,159905,19.3623,0.1920179694872099,55204.4395870022
Very,803040010554109890,159906,19.2131,0.1795732222516219,55204.4454066204
