Classification,ID,observation_id,Mag,Magerr,MJD
SN,1001081010654134912,207215,17.3549,0.10720808390961,53464.30223619191
SN,1001081010654134912,207216,17.102,0.0984705533515194,53464.3103199191
SN,1001081010654134912,207217,17.2149,0.102197330006233,53464.318498796296
SN,1001081010654134912,207218,17.3255,0.1061190537375959,53464.3265486225
SN,1001081010654134912,207012,17.7548,0.105003113534109,53494.272650972
SN,1001081010654134912,207013,17.9358,0.111488530830524,53494.2936308449
SN,1001081010654134912,207014,18.1802,0.122094720274082,53494.301985069695
SN,1001081010654134912,207015,18.2152,0.124392497919825,53494.31030724519
SN,1001081010654134912,207016,18.0863,0.1234059778784089,53521.1965634837
SN,1001081010654134912,207017,18.1159,0.1180914574556959,53521.204665393605
SN,1001081010654134912,207018,18.4169,0.1453276567090169,53521.2127845488
SN,1001081010654134912,207019,18.3294,0.1371869058715369,53521.220858206
SN,1001081010654134912,207004,17.6599,0.103969472428054,53533.19483905099
SN,1001081010654134912,207005,17.5995,0.102332566225158,53533.202498808
SN,1001081010654134912,207006,17.9098,0.114645765317805,53533.210082176105
SN,1001081010654134912,207007,18.1331,0.126060063844248,53533.2175256019
SN,1001081010654134912,207008,18.5733,0.1468812238758,53551.16351839111
SN,1001081010654134912,207009,18.2059,0.125862628020158,53551.1699043633
SN,1001081010654134912,207010,18.0111,0.1181026267745189,53551.176333264
SN,1001081010654134912,207011,18.498,0.143866521039855,53551.1827207408
SN,1001081010654134912,206995,17.863,0.107772580112279,53709.4902827432
SN,1001081010654134912,206996,17.7799,0.104723400620579,53709.4970955788
SN,1001081010654134912,206997,17.862000000000002,0.107989050017465,53709.503920810304
SN,1001081010654134912,206998,17.7151,0.102225730546862,53709.51071107621
SN,1001081010654134912,206999,17.7846,0.1064575056675549,53732.433556655
SN,1001081010654134912,207000,18.1354,0.11887488901435,53732.440077696905
SN,1001081010654134912,207002,18.2122,0.123047034187822,53732.4467054629
SN,1001081010654134912,207003,17.917,0.109755800009749,53732.453453368
SN,1001081010654134912,207048,17.7919,0.103969472428054,53742.4801246529
SN,1001081010654134912,207049,17.8882,0.107383904605341,53742.4888105095
SN,1001081010654134912,207050,17.7822,0.103678073412802,53742.4974320023
SN,1001081010654134912,207051,17.8291,0.1054305192132569,53742.5060759489
SN,1001081010654134912,207036,17.8335,0.107029164600599,53772.4034270137
SN,1001081010654134912,207037,17.8673,0.10724786541041,53772.4130890626
SN,1001081010654134912,207038,17.7481,0.103323100756119,53772.4227610766
SN,1001081010654134912,207039,17.8148,0.1050071348485209,53772.4324085414
SN,1001081010654134912,207040,17.8524,0.107700350556002,53773.44223410871
SN,1001081010654134912,207041,17.9271,0.1106014425911769,53773.4491275
SN,1001081010654134912,207042,17.9814,0.113459523031568,53773.4556824537
SN,1001081010654134912,207043,17.9341,0.111572637236571,53773.46223163191
SN,1001081010654134912,207044,17.9466,0.1102924581550049,53786.4112552893
SN,1001081010654134912,207045,17.8516,0.106571887542283,53786.41773466441
SN,1001081010654134912,207046,18.1287,0.116760928752615,53786.4242264237
SN,1001081010654134912,207047,17.9698,0.111401212667738,53786.4308104282
SN,1001081010654134912,207020,17.7172,0.1117558124107299,53832.25195785901
SN,1001081010654134912,207021,17.9908,0.123537311718464,53832.2595816088
SN,1001081010654134912,207022,17.9865,0.1232379440648849,53832.26722284741
SN,1001081010654134912,207023,17.9522,0.121675049878801,53832.2748232294
SN,1001081010654134912,207024,17.7308,0.1061148355070319,53845.267583692
SN,1001081010654134912,207025,17.8828,0.112108186554274,53845.2750917128
SN,1001081010654134912,207026,17.9759,0.116342309467033,53845.2826266899
SN,1001081010654134912,207027,17.9129,0.113671664280299,53845.2901540278
SN,1001081010654134912,207057,17.8684,0.113237837099135,53873.2333076387
SN,1001081010654134912,207058,17.9278,0.115432112435127,53873.2382527893
SN,1001081010654134912,207059,17.6461,0.1046348724691519,53873.2431738656
SN,1001081010654134912,207060,18.0723,0.122528126455575,53873.248077002405
SN,1001081010654134912,207061,17.7697,0.106267146466591,53879.194362314905
SN,1001081010654134912,207062,17.7849,0.1069314734323309,53879.1998277544
SN,1001081010654134912,207063,18.0192,0.116671602433901,53879.2052899422
SN,1001081010654134912,207064,17.6598,0.1026683069944529,53879.21072853031
SN,1001081010654134912,207065,17.8033,0.109458610366658,53886.2027114122
SN,1001081010654134912,207066,17.986,0.117263914018159,53886.211801909805
SN,1001081010654134912,207067,17.9622,0.116506465036428,53886.2208861574
SN,1001081010654134912,207068,17.7838,0.109477993041788,53886.2299935534
SN,1001081010654134912,207052,19.1852,0.579270612122501,53904.21340880769
SN,1001081010654134912,207053,17.9844,0.118999112840357,53907.1789332638
SN,1001081010654134912,207054,18.0289,0.120447984800739,53907.1870078472
SN,1001081010654134912,207055,17.8517,0.114014267064255,53907.19502978031
SN,1001081010654134912,207056,18.1266,0.127786444906249,53907.2030786807
SN,1001081010654134912,207069,17.9231,0.1075013384807569,54063.5034712502
SN,1001081010654134912,207070,17.7734,0.1018093459113019,54063.510027824006
SN,1001081010654134912,207071,17.894000000000002,0.1058576002964419,54063.5165731711
SN,1001081010654134912,207072,17.8004,0.1025514166019889,54063.523083217406
SN,1001081010654134912,207028,17.9312,0.106005447339568,54070.48992803231
SN,1001081010654134912,207029,18.1745,0.116760928752615,54070.49645034741
SN,1001081010654134912,207030,17.669,0.0977032634500099,54070.502957500095
SN,1001081010654134912,207031,17.7197,0.0992658583768815,54070.5094924304
SN,1001081010654134912,207032,18.0238,0.1097803174890459,54094.4629856483
SN,1001081010654134912,207033,18.0908,0.1122465239913399,54094.4740189468
SN,1001081010654134912,207034,18.0667,0.110960463021648,54094.484098738496
SN,1001081010654134912,207035,18.0206,0.109320166892119,54094.4941268982
SN,1001081010654134912,207081,18.0458,0.111027383708718,54124.4652350578
SN,1001081010654134912,207082,17.7787,0.101214638314374,54124.472232511696
SN,1001081010654134912,207083,17.7735,0.1011165353042619,54124.4793658448
SN,1001081010654134912,207084,17.8537,0.102606773354365,54124.4865259258
SN,1001081010654134912,207073,18.0074,0.111338529617016,54197.258606805495
SN,1001081010654134912,207074,18.0727,0.1130960380999499,54197.2651550463
SN,1001081010654134912,207075,17.9361,0.108609675835017,54197.2716534026
SN,1001081010654134912,207076,18.0365,0.112844175645288,54197.2781489813
SN,1001081010654134912,207089,17.7526,0.106776285126559,54229.1862873035
SN,1001081010654134912,207219,17.8839,0.109112344975744,54229.2430144213
SN,1001081010654134912,207220,17.9754,0.112759533692827,54229.2535805786
SN,1001081010654134912,207221,17.576,0.0984725352751855,54229.2628414584
SN,1001081010654134912,207222,17.8998,0.11011781867061,54229.2721027895
SN,1001081010654134912,207090,18.2688,0.1274866108579549,54241.224560116
SN,1001081010654134912,207091,17.7556,0.105229357651399,54242.1714738659
SN,1001081010654134912,207092,17.9676,0.1137421245378,54242.175921319504
SN,1001081010654134912,207093,17.9668,0.1142192356183069,54242.18036771991
SN,1001081010654134912,207094,17.7782,0.106296878571931,54242.18478553231
SN,1001081010654134912,207085,17.8037,0.106117649872845,54261.17888710651
SN,1001081010654134912,207086,17.5048,0.0961653082168218,54261.1852844213
SN,1001081010654134912,207087,17.4864,0.0956927831385092,54261.1916725808
SN,1001081010654134912,207088,17.7678,0.105269992526379,54261.1980778817
SN,1001081010654134912,207095,17.6328,0.0993857269594258,54422.5096245371
SN,1001081010654134912,207096,18.1282,0.117729730495875,54422.512413912
SN,1001081010654134912,207097,17.8965,0.1081737354031869,54422.51511635401
SN,1001081010654134912,207098,17.7275,0.1018105088507559,54422.5179503011
SN,1001081010654134912,207077,17.9528,0.109539458122815,54439.471318426105
SN,1001081010654134912,207078,17.8709,0.106117649872845,54439.4780090395
SN,1001081010654134912,207079,17.7227,0.100818236800605,54439.4845308913
SN,1001081010654134912,207080,17.9923,0.110522154646589,54439.491234224806
SN,1001081010654134912,207111,17.9234,0.106443246769306,54480.4240679052
SN,1001081010654134912,207112,17.9615,0.107574469523744,54480.4316450232
SN,1001081010654134912,207113,17.7439,0.0996863592410456,54480.4393091784
SN,1001081010654134912,207114,17.8284,0.1026188255968399,54480.447068241
SN,1001081010654134912,207115,17.8463,0.1032994673476499,54495.49054146981
SN,1001081010654134912,207116,17.7911,0.101521979703463,54495.4972018632
SN,1001081010654134912,207117,18.0365,0.110567674087868,54495.5038783564
SN,1001081010654134912,207118,17.8377,0.1028210761424859,54495.5105228936
SN,1001081010654134912,207107,17.7605,0.0883984408125377,54504.3780892941
SN,1001081010654134912,207108,17.8137,0.0898251380728661,54504.386833831
SN,1001081010654134912,207109,17.8092,0.0894400574207468,54504.395552546506
SN,1001081010654134912,207110,17.8808,0.0914730360657008,54504.4043077317
SN,1001081010654134912,207119,17.8719,0.105033957184971,54539.3818648262
SN,1001081010654134912,207120,17.736,0.100119810752775,54539.3890261804
SN,1001081010654134912,207121,17.8758,0.1097574353612149,54539.3961789701
SN,1001081010654134912,207122,17.6252,0.0986557488031087,54539.403319838
SN,1001081010654134912,207099,17.9304,0.108447997816883,54580.276696551104
SN,1001081010654134912,207100,17.4748,0.0933533210215754,54580.2831449076
SN,1001081010654134912,207101,17.7774,0.102914955738643,54580.2895959257
SN,1001081010654134912,207102,17.8878,0.1069985038125669,54580.296062789406
SN,1001081010654134912,207123,17.8757,0.10765681827685,54590.2188491896
SN,1001081010654134912,207124,17.8881,0.1097541687676259,54590.22417665509
SN,1001081010654134912,207125,17.98,0.111476289256348,54590.229533171296
SN,1001081010654134912,207126,17.9128,0.109684022203676,54590.2348700115
SN,1001081010654134912,207127,18.0567,0.1108698029834309,54800.5136566549
SN,1001081010654134912,207128,18.155,0.1148456901066709,54800.5180337271
SN,1001081010654134912,207129,17.8906,0.1042335590101709,54800.522237523
SN,1001081010654134912,207130,17.9989,0.108640890785785,54800.5264835646
SN,1001081010654134912,207103,17.8335,0.102635708629529,54829.493176979006
SN,1001081010654134912,207104,17.8958,0.104936205756488,54829.4993224191
SN,1001081010654134912,207105,17.7692,0.100202627975399,54829.5052849883
SN,1001081010654134912,207106,17.8862,0.1052334185907859,54829.511423368
SN,1001081010654134912,207135,17.6976,0.0895094137703899,54863.4420269559
SN,1001081010654134912,207136,17.8947,0.0948974569399148,54863.4485506596
SN,1001081010654134912,207137,17.8082,0.0923891472459008,54863.4550918404
SN,1001081010654134912,207138,17.9023,0.0948356102744772,54863.4616544329
SN,1001081010654134912,207139,17.9856,0.107973849244058,54881.3905442129
SN,1001081010654134912,207140,17.8069,0.101275755354532,54881.3987413775
SN,1001081010654134912,207141,17.7419,0.0993992042490791,54881.4069342595
SN,1001081010654134912,207142,17.8223,0.102062924725791,54881.415065798494
SN,1001081010654134912,207148,18.0355,0.112154817609595,54905.3423571992
SN,1001081010654134912,207149,18.0287,0.111975931157619,54905.3484975579
SN,1001081010654134912,207150,17.8315,0.104360899988041,54905.3545617475
SN,1001081010654134912,207151,17.817,0.1046546626260669,54905.360687280096
SN,1001081010654134912,207131,18.1417,0.116614329783402,54924.2374938312
SN,1001081010654134912,207132,17.762999999999998,0.1023397083212959,54924.24473044
SN,1001081010654134912,207133,17.9701,0.109482837113304,54924.2519853357
SN,1001081010654134912,207134,17.885,0.1060839306812509,54924.2592389351
SN,1001081010654134912,207152,17.6535,0.0999381143577195,54966.2510317476
SN,1001081010654134912,207153,17.8564,0.107486441493893,54966.2589635183
SN,1001081010654134912,207154,17.7266,0.103577156853808,54966.26689934031
SN,1001081010654134912,207155,17.7571,0.103923411411054,54966.27485865731
SN,1001081010654134912,207156,18.0765,0.1178424111830549,54978.2123321178
SN,1001081010654134912,207157,17.6224,0.1003779377033459,54978.22018125
SN,1001081010654134912,207158,17.8787,0.109557281523518,54978.227982685
SN,1001081010654134912,207159,17.9711,0.1119741467666349,54979.1951787383
SN,1001081010654134912,207160,17.6448,0.100142363514858,54979.2012767475
SN,1001081010654134912,207161,18.133,0.119550750192702,54979.2073364235
SN,1001081010654134912,207162,17.7248,0.103139681127164,54979.21350086809
SN,1001081010654134912,207143,17.9714,0.131750399364381,54997.156582314696
SN,1001081010654134912,207144,17.8363,0.124946973707374,54997.1613386922
SN,1001081010654134912,207145,19.5737,0.27957203493555,54997.1661094098
SN,1001081010654134912,207147,18.0063,0.134399046926524,54997.17094913191
SN,1001081010654134912,207174,16.4997,0.0720896203319183,55204.4801718169
SN,1001081010654134912,207175,16.5676,0.0729452541114608,55204.484792071904
SN,1001081010654134912,207176,16.4375,0.0708477690010249,55204.4894729746
SN,1001081010654134912,207177,16.4872,0.0717119527068394,55204.494084097
SN,1001081010654134912,207170,16.8169,0.0790187577757598,55245.3711092128
SN,1001081010654134912,207171,16.7917,0.0784311696227495,55245.3780659488
SN,1001081010654134912,207172,16.7491,0.0772564026550005,55245.3850451158
SN,1001081010654134912,207173,16.8537,0.0793545100178318,55245.39199881951
SN,1001081010654134912,207178,18.1915,0.144780146906908,55527.531449618
SN,1001081010654134912,207179,17.9867,0.133931014671583,55527.536124618
SN,1001081010654134912,207163,18.3885,0.1421197196553769,55533.51131863429
SN,1001081010654134912,207164,18.6104,0.158040661656814,55533.5206553242
SN,1001081010654134912,207166,17.9801,0.122629635923415,55533.5252773496
SN,1001081010654134912,207167,17.6834,0.1006073778550859,55545.4800716667
SN,1001081010654134912,207168,17.7161,0.101486467680343,55545.4963925229
SN,1001081010654134912,207169,17.5745,0.0974972700302534,55545.5045303358
SN,1001081010654134912,207188,18.2237,0.122225632166505,55563.4687517132
SN,1001081010654134912,207189,17.7413,0.1027773191191819,55563.4769059606
SN,1001081010654134912,207190,17.7182,0.101649613478461,55563.484494213
SN,1001081010654134912,207191,17.8859,0.108228957178918,55563.49210317111
SN,1001081010654134912,207192,18.0812,0.1365854359956969,55572.5319844328
SN,1001081010654134912,207193,17.7776,0.121584259866613,55572.53481397
SN,1001081010654134912,207194,18.0554,0.134650483961757,55572.5376734954
SN,1001081010654134912,207195,17.9411,0.129704396867895,55572.540529652695
SN,1001081010654134912,207196,17.7243,0.1027397115204469,55588.49237327559
SN,1001081010654134912,207197,17.8178,0.106086737904914,55588.4975408912
SN,1001081010654134912,207198,17.6792,0.101701571671153,55588.50277711821
