Classification,ID,observation_id,Mag,Magerr,MJD
Unknown,1301031490264148655,109119,17.6494,0.0988608142893466,55925.346094050896
Unknown,1301031490264148655,109122,20.0742,0.286790593060049,55925.3598128124
Unknown,1301031490264148655,109121,17.6444,0.098818426944163,55925.355231805705
Unknown,1301031490264148655,109120,17.6357,0.0986367523005712,55925.3506449768
Unknown,1301031490264148655,109137,17.7377,0.1036363897650159,55976.208648402695
Unknown,1301031490264148655,109117,17.699,0.1008115800186769,55895.335369907305
Unknown,1301031490264148655,109124,17.7974,0.1043635055690809,55939.3501270833
Unknown,1301031490264148655,109116,17.6842,0.100389895516592,55895.3301927545
Unknown,1301031490264148655,109118,17.4895,0.0941002248310028,55895.3405494443
Unknown,1301031490264148655,109125,17.7152,0.101441876633286,55939.355682581205
Unknown,1301031490264148655,109134,17.7399,0.10305960032708,55976.1926408564
Unknown,1301031490264148655,109127,17.6826,0.100497810526953,55939.3669272568
Unknown,1301031490264148655,109128,17.6714,0.100131620335433,55945.1979582058
Unknown,1301031490264148655,109129,17.5783,0.0972420341412998,55945.20242244191
Unknown,1301031490264148655,109130,17.5438,0.0960570556332888,55945.2069643401
Unknown,1301031490264148655,109115,17.7323,0.1020464738392569,55895.3249929631
Unknown,1301031490264148655,109131,19.6521,0.231853159042501,55945.2115105325
Unknown,1301031490264148655,109135,19.7593,0.249759430184971,55976.2005846761
Unknown,1301031490264148655,109079,17.6842,0.100560193952169,55569.3262475925
Unknown,1301031490264148655,109126,17.4157,0.0923625084332436,55939.3613525345
Unknown,1301031490264148655,109078,17.9791,0.110803298878927,55569.3197282176
Unknown,1301031490264148655,108867,18.7416,0.171104023806201,53833.1863437384
Unknown,1301031490264148655,108865,18.5995,0.14475543974112,53687.32876103
Unknown,1301031490264148655,109138,17.4294,0.0937016664014749,55984.1143932291
Unknown,1301031490264148655,108868,18.3407,0.1432532595352469,53833.1940684375
Unknown,1301031490264148655,108869,18.3211,0.1425747440665589,53833.2017697455
Unknown,1301031490264148655,109076,17.9422,0.109653087865228,55563.3831473147
Unknown,1301031490264148655,108866,18.3605,0.144279165001766,53833.1786215972
Unknown,1301031490264148655,108863,19.3262,0.20222121265093,53687.3218489932
Unknown,1301031490264148655,108862,18.2249,0.124681041563627,53687.314922847305
Unknown,1301031490264148655,108861,18.5347,0.141474397314023,53687.3079932174
Unknown,1301031490264148655,108860,18.4195,0.134056693728175,53714.2429673495
Unknown,1301031490264148655,108859,18.2209,0.1241011449034909,53714.23653288191
Unknown,1301031490264148655,108858,17.9736,0.1131388723232569,53714.230062882
Unknown,1301031490264148655,108857,18.5764,0.144065022017214,53714.223560474406
Unknown,1301031490264148655,109038,17.91,0.108010345625203,55246.1983625577
Unknown,1301031490264148655,109039,19.1567,0.1803029073912349,55246.2041196758
Unknown,1301031490264148655,109041,18.576,0.1929693314255139,55205.2937927661
Unknown,1301031490264148655,108889,18.3269,0.129655548492564,53790.2017657291
Unknown,1301031490264148655,108890,19.8928,0.268748137472691,53790.2071619444
Unknown,1301031490264148655,108892,18.5815,0.14326751919003,53790.2125580441
Unknown,1301031490264148655,108893,18.793,0.163757819594298,53744.2476053704
Unknown,1301031490264148655,109077,17.8169,0.105253730672627,55569.3131553242
Unknown,1301031490264148655,109139,17.6673,0.101175117408752,55984.1194267245
Unknown,1301031490264148655,109111,17.6255,0.129007843049477,55849.4485613771
Unknown,1301031490264148655,109141,17.6347,0.0999817898890001,55984.1297176504
Unknown,1301031490264148655,109093,17.7155,0.1297304763911519,54418.4600418171
Unknown,1301031490264148655,109113,17.7034,0.134669320309489,55849.458889676
Unknown,1301031490264148655,109094,18.0536,0.1491255643006619,54418.4626928822
Unknown,1301031490264148655,109096,19.3423,0.278034797015852,54418.4679366553
Unknown,1301031490264148655,109098,18.5854,0.2336374116595589,54743.5159433683
Unknown,1301031490264148655,109099,18.6039,0.2356397638352489,54743.517332095
Unknown,1301031490264148655,109100,18.3961,0.2119589912115199,54743.5188438658
Unknown,1301031490264148655,109101,18.5621,0.233735073150208,54743.52034474519
Unknown,1301031490264148655,109102,17.5873,0.097423742024743,55868.3747796179
Unknown,1301031490264148655,109103,17.7152,0.101461302353727,55868.3798409491
Unknown,1301031490264148655,109104,17.7124,0.101549511047935,55868.384914815
Unknown,1301031490264148655,109105,19.7335,0.240524590734964,55868.3900513309
Unknown,1301031490264148655,109107,17.7207,0.1087708596425869,55837.4548569792
Unknown,1301031490264148655,109108,17.7358,0.1180289946845809,55837.4598239237
Unknown,1301031490264148655,109109,17.3572,0.131501934205545,55837.4649649188
Unknown,1301031490264148655,109110,17.7818,0.103436629477268,55837.4699924076
Unknown,1301031490264148655,109095,18.5375,0.185609558508167,54418.465320439806
Unknown,1301031490264148655,108951,18.2405,0.1182302725489919,54831.3012903822
Unknown,1301031490264148655,108870,18.0836,0.11598579193274,54085.2932214234
Unknown,1301031490264148655,109092,18.1041,0.11732035945231,55683.1567891087
Unknown,1301031490264148655,109091,17.8101,0.105553705389345,55683.1510080206
Unknown,1301031490264148655,109090,17.9645,0.111458810183663,55683.1452122224
Unknown,1301031490264148655,109089,17.7714,0.1041636969503339,55683.1392184026
Unknown,1301031490264148655,109142,17.6014,0.098500309791556,56003.1770423031
Unknown,1301031490264148655,109143,17.6084,0.0988063327149897,56003.1844964004
Unknown,1301031490264148655,109144,17.7843,0.1048615013598019,56003.1957591437
Unknown,1301031490264148655,109145,17.5741,0.097722356271888,56003.2031615279
Unknown,1301031490264148655,109146,17.6735,0.100763941097004,56008.1558106598
Unknown,1301031490264148655,109147,17.5466,0.0964829635747054,56008.1608314584
Unknown,1301031490264148655,109148,17.6786,0.100823784801663,56008.165826736
Unknown,1301031490264148655,109133,17.6312,0.10005443165866,55976.1842111456
Unknown,1301031490264148655,108949,20.3946,0.325279481425839,54831.29178516191
Unknown,1301031490264148655,109140,17.6319,0.100025559220355,55984.124555104005
Unknown,1301031490264148655,109114,17.3864,0.1175429170850159,55849.4640787037
Unknown,1301031490264148655,109080,17.4132,0.09213520047804,55569.3328143517
Unknown,1301031490264148655,109081,17.7654,0.103503018679285,55591.250940324295
Unknown,1301031490264148655,109082,18.0809,0.115290375673217,55591.2561485646
Unknown,1301031490264148655,109083,17.8511,0.106335158295443,55591.261415868095
Unknown,1301031490264148655,109084,17.9362,0.109389294115474,55591.266514849405
Unknown,1301031490264148655,109085,17.8617,0.1074626276804619,55630.205118773
Unknown,1301031490264148655,109086,18.0291,0.1141049560757009,55630.21257530111
Unknown,1301031490264148655,109087,17.9862,0.1123331357027759,55630.2200386459
Unknown,1301031490264148655,109088,18.0336,0.114295048755195,55630.22751818269
Unknown,1301031490264148655,109112,17.9311,0.146224832430829,55849.4537287729
Unknown,1301031490264148655,108871,19.6372,0.22847553122616,54085.311422094695
Unknown,1301031490264148655,108940,19.7683,0.253023026931221,54353.4559963774
Unknown,1301031490264148655,108875,18.0318,0.112063429574605,54085.3312309492
Unknown,1301031490264148655,109229,17.5456,0.0966243177089106,56581.4395642015
Unknown,1301031490264148655,109230,17.7129,0.102117057690341,56581.4466278702
Unknown,1301031490264148655,109231,17.7043,0.10233018701492,56591.430270521
Unknown,1301031490264148655,109232,17.6553,0.100405121920918,56591.4396173032
Unknown,1301031490264148655,109233,17.6406,0.09995727637203,56591.448975081104
Unknown,1301031490264148655,109234,17.5774,0.0979490330728814,56591.458311307695
Unknown,1301031490264148655,109219,17.7295,0.112331331024543,56541.45465885429
Unknown,1301031490264148655,108894,18.5419,0.146209460242554,53744.253568403
Unknown,1301031490264148655,108896,18.5033,0.143568264918429,53744.26563914349
Unknown,1301031490264148655,108897,18.239,0.128721904017403,54050.397782731394
Unknown,1301031490264148655,108898,19.8808,0.277173330673964,54050.4070351618
Unknown,1301031490264148655,108900,18.3974,0.137009434152611,54050.4163526391
Unknown,1301031490264148655,108901,18.6229,0.15078839214255,54050.4256716204
Unknown,1301031490264148655,108902,18.1965,0.116582561970818,54057.4062998844
Unknown,1301031490264148655,108903,17.9202,0.1056155441452259,54057.412371481296
Unknown,1301031490264148655,108904,18.1277,0.113843370943765,54057.4185172687
Unknown,1301031490264148655,108905,18.0219,0.1092448306115919,54057.4246367826
Unknown,1301031490264148655,108906,18.012,0.1041792029257359,54066.2595275114
Unknown,1301031490264148655,108907,18.18,0.110544060429093,54066.2698873956
Unknown,1301031490264148655,109228,17.6232,0.0990996127922495,56581.432470659696
Unknown,1301031490264148655,109227,17.7909,0.104530927322428,56581.425383125
Unknown,1301031490264148655,109226,17.7389,0.103762940380884,56560.4352203007
Unknown,1301031490264148655,109225,17.5345,0.0972765633242618,56560.427202962805
Unknown,1301031490264148655,108935,19.8539,0.2480720427612049,54384.4416576042
Unknown,1301031490264148655,108937,18.2212,0.1184555964739869,54384.4471712965
Unknown,1301031490264148655,108938,18.4492,0.136981282137511,54353.4417376854
Unknown,1301031490264148655,108939,18.2729,0.127027002717017,54353.4488873496
Unknown,1301031490264148655,109215,17.5638,0.0982831010515216,56398.13869769691
Unknown,1301031490264148655,108942,17.9983,0.114351557705245,54353.4631612036
Unknown,1301031490264148655,108943,18.7625,0.15551839946394,54806.2578131249
Unknown,1301031490264148655,108944,18.8527,0.158128837720601,54806.2626839699
Unknown,1301031490264148655,108945,18.4777,0.135756036568387,54806.2675629165
Unknown,1301031490264148655,108908,17.9002,0.100332347354975,54066.2803202085
Unknown,1301031490264148655,108946,18.6325,0.1473107952318469,54806.2723755441
Unknown,1301031490264148655,108948,18.6247,0.138029514214487,54831.2823300692
Unknown,1301031490264148655,108915,17.7584,0.10361116490747,54204.1426583449
Unknown,1301031490264148655,108914,17.8129,0.102520191870446,54029.3877162151
Unknown,1301031490264148655,108913,18.2603,0.120649806307036,54029.37778285889
Unknown,1301031490264148655,108912,18.3373,0.12468661884156,54029.36790458349
Unknown,1301031490264148655,109221,17.5971,0.106480335720183,56541.464842141104
Unknown,1301031490264148655,109222,17.5776,0.10568168771704,56541.4699648726
Unknown,1301031490264148655,109223,17.6543,0.1013279575004109,56560.4110860415
Unknown,1301031490264148655,109224,17.7608,0.104569028686456,56560.4191481713
Unknown,1301031490264148655,108947,18.6164,0.136981282137511,54831.272809919006
Unknown,1301031490264148655,108873,19.6167,0.226012380264503,54085.3213422569
Unknown,1301031490264148655,108909,19.9107,0.235090700934182,54066.290780683
Unknown,1301031490264148655,108895,18.7212,0.157831102767307,53744.2595646414
Unknown,1301031490264148655,109068,17.8471,0.0963782862807287,55680.148608344905
Unknown,1301031490264148655,109069,17.6751,0.10085154649061,55604.12186153929
Unknown,1301031490264148655,109070,17.6364,0.0995772939952634,55604.126367338
Unknown,1301031490264148655,109071,17.8793,0.108127814046906,55604.1308995141
Unknown,1301031490264148655,109072,17.673,0.100781655643071,55604.1355043752
Unknown,1301031490264148655,109073,18.0511,0.1258134628455409,55563.3657650463
Unknown,1301031490264148655,109074,18.2652,0.1269220972180759,55563.3714843174
Unknown,1301031490264148655,109075,17.9468,0.109653087865228,55563.3773069675
Unknown,1301031490264148655,109044,18.5092,0.1339642393664709,55205.3092792477
Unknown,1301031490264148655,109043,18.2349,0.1181115686775549,55205.3057393748
Unknown,1206081230834108521,333056,18.7212,0.150599680268702,55648.4987886804
Unknown,1301031490264148655,109042,18.1873,0.116555058176779,55205.3021939932
Unknown,1301031490264148655,108885,18.0231,0.115332821418756,53769.1693850579
Unknown,1301031490264148655,108884,18.4442,0.13699736842954,53769.1602976853
Unknown,1301031490264148655,108882,19.4513,0.225115147518612,53769.1512139007
Unknown,1301031490264148655,108881,18.0849,0.1124708630045969,54095.2873364817
Unknown,1301031490264148655,108879,19.947,0.256580807116936,54095.2770043634
Unknown,1301031490264148655,108878,18.2679,0.1150390941409569,54095.2666856827
Unknown,1301031490264148655,108876,19.5242,0.194781628726018,54095.25636283581
Unknown,1301031490264148655,109067,17.8683,0.0970278227341474,55680.143072639
Unknown,1301031490264148655,109066,17.9986,0.101225943378461,55680.1375666897
Unknown,1301031490264148655,109065,17.6165,0.0898487621813759,55680.1320772687
Unknown,1301031490264148655,109064,17.8755,0.105818701545062,55454.4750787499
Unknown,1301031490264148655,109151,17.6475,0.100453050139211,56019.1262879516
Unknown,1301031490264148655,109150,17.8266,0.106614923692731,56019.1194893285
Unknown,1301031490264148655,109149,17.7091,0.101802378118477,56008.170845903
Unknown,1301031490264148655,109045,18.5187,0.1351893854510459,55271.201685301
Unknown,1301031490264148655,109046,18.0509,0.112990186072479,55271.2068110183
Unknown,1301031490264148655,109047,20.1997,0.3027134444639059,55271.2119530323
Unknown,1301031490264148655,109049,17.9934,0.1111375782735339,55271.2171375579
Unknown,1301031490264148655,109050,18.1113,0.118268451056756,55323.1636444558
Unknown,1301031490264148655,109051,17.9979,0.113290273354659,55323.16882854191
Unknown,1301031490264148655,108911,17.9466,0.107789160792176,54029.357978507
Unknown,1301031490264148655,109052,18.1443,0.119886365282004,55323.17401699071
Unknown,1301031490264148655,109054,18.1039,0.118748912207878,55323.184276863496
Unknown,1301031490264148655,109055,17.8603,0.106884956290028,55511.340973113205
Unknown,1301031490264148655,109056,17.8769,0.107318743562072,55511.3549878821
Unknown,1301031490264148655,109057,20.0942,0.2925543630347009,55511.36194031269
Unknown,1301031490264148655,109059,18.1121,0.117240063910509,55479.3850568403
Unknown,1301031490264148655,109060,17.961,0.110779469058755,55479.3990731249
