Classification,ID,observation_id,Mag,Magerr,MJD
AGN?,909271180214129933,72751,19.305,0.214378720535878,54066.2236234029
AGN?,909271180214129933,72757,19.7011,0.258251526989462,53994.4451813079
AGN?,909271180214129933,72752,19.2347,0.206054476860395,54066.2337073609
AGN?,909271180214129933,72753,19.1687,0.1989892876860259,54066.2438433911
AGN?,909271180214129933,72754,18.9516,0.17989983122098,54066.2539323266
AGN?,909271180214129933,72755,19.1578,0.197563765099832,53994.43227475701
AGN?,909271180214129933,72756,19.5127,0.23213963610478,53994.4387162849
AGN?,909271180214129933,72762,19.4701,0.2313070794868949,54437.33087715269
AGN?,909271180214129933,72758,19.729,0.263712695996323,53994.451647257
AGN?,909271180214129933,72760,18.6789,0.159577609508859,54437.3136075349
AGN?,909271180214129933,72761,19.4786,0.233199513424236,54437.3222470833
AGN?,909271180214129933,72763,19.4766,0.234496181525998,54449.21503788191
AGN?,909271180214129933,72764,19.1979,0.2020818680294719,54449.2215707293
AGN?,909271180214129933,72765,19.6768,0.257494034492185,54449.22808540519
AGN?,909271180214129933,72766,19.3205,0.2156027445703419,54449.2345991549
AGN?,909271180214129933,72759,19.4283,0.228066759117497,54437.30492712981
AGN?,909271180214129933,72788,19.3904,0.225398431442523,54388.3819168517
AGN?,909271180214129933,72767,19.4948,0.247575442900838,54464.2455717246
AGN?,909271180214129933,72779,20.7193,0.4642094935705679,54124.1735068867
AGN?,909271180214129933,72769,18.8743,0.1802496984045289,54464.258568784695
AGN?,1301051320514130360,185630,18.6104,0.1255372457638719,56065.25558468731
AGN?,909271180214129933,72750,19.3903,0.246677577393618,54050.3565218864
AGN?,909271180214129933,72771,19.7374,0.300000475327178,54139.092443171394
AGN?,909271180214129933,72772,19.1497,0.212901883397564,54139.0977846412
AGN?,909271180214129933,72773,20.0428,0.330400193328013,54139.103132477
AGN?,909271180214129933,72774,19.3338,0.244321464356998,54139.1084584375
AGN?,909271180214129933,72775,18.9923,0.19154798569968,54109.1979897339
AGN?,909271180214129933,72776,19.4966,0.246218012024206,54109.2044782522
AGN?,909271180214129933,72777,20.17,0.3585710850767121,54109.2109918865
AGN?,909271180214129933,72778,19.4773,0.245675644502832,54109.217502859006
AGN?,909271180214129933,72780,18.9185,0.179353099485038,54124.1811272916
AGN?,909271180214129933,72781,19.9174,0.3902285247052189,54168.1306157868
AGN?,909271180214129933,72782,19.6405,0.261762159684753,54172.1128046643
AGN?,909271180214129933,72783,20.5522,0.4371015489050379,54172.116697094905
AGN?,909271180214129933,72784,19.9974,0.31773406964269,54377.4606168517
AGN?,909271180214129933,72785,19.9749,0.314086561709874,54377.464209629696
AGN?,909271180214129933,72770,19.2037,0.212774180831186,54464.2650729283
AGN?,909271180214129933,72768,18.8775,0.180270976981118,54464.2520676619
AGN?,909271180214129933,72749,19.3393,0.240364730249326,54050.3477707525
AGN?,909271180214129933,72962,19.3214,0.226498410952443,55920.2347139237
AGN?,909271180214129933,72867,18.656,0.1606702140921569,55101.409738588205
AGN?,909271180214129933,72948,18.8371,0.177837112205421,55880.4161472917
AGN?,909271180214129933,72949,18.6255,0.16135015555633,55880.4212054513
AGN?,909271180214129933,72950,18.9518,0.188446464389035,55880.426348645706
AGN?,909271180214129933,72951,19.0824,0.1999383775739049,55887.2364587733
AGN?,909271180214129933,72952,19.1559,0.207671071600163,55887.245994803
AGN?,909271180214129933,72953,18.9042,0.183233906403351,55887.2557013426
AGN?,909271180214129933,72954,19.0716,0.1980400963245089,55887.265507338096
AGN?,909271180214129933,72955,19.405,0.2315677554082049,55853.4375413195
AGN?,909271180214129933,72956,19.4467,0.23611712607203,55853.4432568634
AGN?,909271180214129933,72957,19.2446,0.21436006453334,55853.4490062618
AGN?,909271180214129933,72958,19.5921,0.2544029257985939,55853.454770555705
AGN?,909271180214129933,72959,19.2615,0.219592002158036,55920.221129375095
AGN?,909271180214129933,72961,19.0302,0.196410123846214,55920.2301564002
AGN?,909271180214129933,72980,20.2,0.36892649685518,56007.1234363541
AGN?,909271180214129933,72981,19.5226,0.257987295415706,56007.127996643496
AGN?,909271180214129933,72748,19.5935,0.275915939758398,54050.3390222914
AGN?,909271180214129933,72982,19.5845,0.222153834590983,56187.4435806483
AGN?,909271180214129933,72947,19.122,0.2065169972432689,55833.3746221759
AGN?,909271180214129933,72946,19.178,0.211977005847181,55833.3707293863
AGN?,909271180214129933,72945,19.4006,0.239307186663702,55833.3667665739
AGN?,1301051320514130360,185652,18.5489,0.138232837119539,56340.3603623263
AGN?,909271180214129933,72964,19.3196,0.2243364084096749,55939.1991718058
AGN?,909271180214129933,72965,19.5244,0.2504502087159739,55939.20762593769
AGN?,909271180214129933,72966,18.8559,0.179405428368862,55939.2160005672
AGN?,909271180214129933,72967,19.2809,0.22295132904917,55967.161979108605
AGN?,909271180214129933,72968,19.3474,0.231781695698597,55967.1705258335
AGN?,909271180214129933,72969,19.8966,0.2653119567404969,55967.1877364237
AGN?,909271180214129933,72970,19.0387,0.1984617749622669,55983.14463006941
AGN?,909271180214129933,72971,19.5363,0.252557740444997,55983.1493196641
AGN?,909271180214129933,72865,19.2631,0.2139693672840429,55101.3926464929
AGN?,909271180214129933,72972,19.4643,0.246074930711994,55983.1538492823
AGN?,909271180214129933,72974,19.429,0.2442934914297619,56000.1093281945
AGN?,909271180214129933,72975,19.0659,0.204252924666891,56000.1145049539
AGN?,909271180214129933,72976,19.2415,0.223843246585766,56000.1195977894
AGN?,909271180214129933,72977,18.7375,0.17587130060767,56000.124744224406
AGN?,909271180214129933,72978,19.3343,0.232523332913415,56007.1143091437
AGN?,909271180214129933,72963,19.1666,0.2096236178245769,55939.1907531945
AGN?,909271180214129933,72979,19.3581,0.235364733013977,56007.1188641321
AGN?,909271180214129933,72960,18.9808,0.191107555449015,55920.225649733606
AGN?,909271180214129933,72973,18.5483,0.157268149079137,55983.158508183
AGN?,909271180214129933,72729,19.115,0.1973341489753239,53976.459646643605
AGN?,909271180214129933,72841,18.8288,0.172186301872593,55143.2863130788
AGN?,909271180214129933,72726,20.5475,0.484245805669845,53639.465496168894
AGN?,909271180214129933,72860,19.6558,0.259082529035035,55128.4318924421
AGN?,909271180214129933,72861,20.017,0.3191413242646599,55130.2678116201
AGN?,909271180214129933,72862,19.4113,0.230273404032015,55130.2769943983
AGN?,909271180214129933,72863,19.798,0.279029072473672,55130.286095370495
AGN?,909271180214129933,72848,19.3708,0.2169458527768689,55160.3546670256
AGN?,909271180214129933,72847,19.1266,0.196678768057938,55160.3467422454
AGN?,909271180214129933,72846,19.0062,0.185433969856843,55160.33886140031
AGN?,909271180214129933,72845,19.1488,0.196311445429308,55160.3310718634
AGN?,909271180214129933,72829,19.2909,0.2083836906185319,54875.1636815858
AGN?,909271180214129933,72830,18.773,0.161863079707918,54875.16909875019
AGN?,909271180214129933,72831,19.358,0.214155130040047,54875.1745457868
AGN?,909271180214129933,72832,19.1874,0.201236989567843,54875.180018391
AGN?,909271180214129933,72833,19.1101,0.192188610766624,54833.20388336809
AGN?,909271180214129933,72834,18.9092,0.1730598266478659,54833.2117560995
AGN?,909271180214129933,72835,19.1463,0.19551387225859,54833.2196191088
AGN?,909271180214129933,72790,19.9319,0.301661587212293,54388.3960394212
AGN?,909271180214129933,72836,19.0764,0.188249600779698,54833.2275385996
AGN?,909271180214129933,72859,19.0291,0.189315781554332,55128.4217448034
AGN?,909271180214129933,72838,19.7987,0.267858230100741,54834.2430415279
AGN?,909271180214129933,72858,19.2741,0.211635672202161,55128.4115249654
AGN?,909271180214129933,72856,18.951,0.182819789923768,55125.3496395834
AGN?,909271180214129933,73003,19.3559,0.231544012361771,56296.17558111111
AGN?,909271180214129933,72801,19.2404,0.218731852571833,54351.4923496759
AGN?,909271180214129933,72802,18.8663,0.180913222261335,54529.1840267014
AGN?,909271180214129933,72803,19.5848,0.256095569428492,54529.1904751738
AGN?,909271180214129933,72804,19.3701,0.232020133281433,54534.163683356295
AGN?,909271180214129933,72805,19.4665,0.245932101657236,54534.1707348609
AGN?,909271180214129933,72807,18.9848,0.194452960395207,54534.1849046643
AGN?,909271180214129933,72826,19.2868,0.211403133024843,55176.3140532174
AGN?,909271180214129933,72827,18.8771,0.1901984002833829,55189.1313065742
AGN?,909271180214129933,72828,18.9677,0.197091120186187,55189.137018668895
AGN?,909271180214129933,72849,19.4777,0.231330747629712,55160.36259160889
AGN?,909271180214129933,72850,19.0766,0.195750645461916,55115.3922609952
AGN?,909271180214129933,72851,19.3247,0.218434278344338,55115.4019879396
AGN?,909271180214129933,72852,19.635,0.262003622941391,55115.4069431829
